HOG	AB19606	AB030	genes	STRING_names	gene_orthologs	unique_name	citation
N0.HOG0001956	GO593_05365	IX87_13555					
N0.HOG0001957	GO593_05385	IX87_13575					
N0.HOG0001958	GO593_05400	IX87_13590					
N0.HOG0001959	GO593_05440	IX87_13630					
N0.HOG0001960	GO593_05450	IX87_13650					
N0.HOG0001961	GO593_05535	IX87_13760					
N0.HOG0001962	GO593_05580	IX87_13805					
N0.HOG0001963	GO593_05600	IX87_13825					
N0.HOG0001964	GO593_05610	IX87_13835					
N0.HOG0001965	GO593_05710	IX87_13950					
N0.HOG0001966	GO593_05745	IX87_13975					
N0.HOG0001967	GO593_05815	IX87_14045					
N0.HOG0001968	GO593_05820	IX87_14050					
N0.HOG0001969	GO593_05835	IX87_14065					
N0.HOG0001970	GO593_05845	IX87_14075					
N0.HOG0001971	GO593_05850	IX87_14080					
N0.HOG0001972	GO593_05870	IX87_14100					
N0.HOG0001973	GO593_05895	IX87_14125					
N0.HOG0001974	GO593_05905	IX87_14135					
N0.HOG0001975	GO593_06025	IX87_14250					
N0.HOG0001976	GO593_06060	IX87_14285					
N0.HOG0001977	GO593_06080	IX87_14305					
N0.HOG0001978	GO593_06120						
N0.HOG0001979	GO593_06255	IX87_14480					
N0.HOG0001980	GO593_06315	IX87_14555					
N0.HOG0001981	GO593_06365	IX87_14615					
N0.HOG0001982	GO593_06655						
N0.HOG0001982	GO593_06705						
N0.HOG0001983	GO593_06825	IX87_14830					
N0.HOG0001984	GO593_06865	IX87_14860	wzx	IX87_14860	wzx	wzx	""
N0.HOG0001985	GO593_06955	IX87_14975					
N0.HOG0001986	GO593_06970	IX87_14990					
N0.HOG0001987	GO593_07075	IX87_15055					
N0.HOG0001988	GO593_07125	IX87_15105					
N0.HOG0001989	GO593_07150	IX87_15130					
N0.HOG0001990	GO593_07225	IX87_15215					
N0.HOG0001991	GO593_07260	IX87_15250					
N0.HOG0001992	GO593_07275	IX87_15265					
N0.HOG0001993	GO593_07290	IX87_15280		AIL79924.1	GO593_07290	ftsN	https://www.ncbi.nlm.nih.gov/protein/AIL79924.1/
N0.HOG0001994	GO593_07335	IX87_15325					
N0.HOG0001995	GO593_07405	IX87_15395					
N0.HOG0001996	GO593_07420	IX87_15410					
N0.HOG0001997	GO593_07435	IX87_15425					
N0.HOG0001998	GO593_07505	IX87_15495					
N0.HOG0001999	GO593_07585	IX87_15585					
N0.HOG0002000	GO593_07595	IX87_15595					
N0.HOG0002001	GO593_07600	IX87_15610					
N0.HOG0002002	GO593_07625	IX87_15635					
N0.HOG0002003	GO593_07695	IX87_15705					
N0.HOG0002004	GO593_07705	IX87_15730					
N0.HOG0002005	GO593_07725	IX87_15750					
N0.HOG0002006	GO593_07890	IX87_15915					
N0.HOG0002007	GO593_07975	IX87_16005					
N0.HOG0002008	GO593_07980	IX87_16010					
N0.HOG0002009	GO593_07985	IX87_16015					
N0.HOG0002010	GO593_07995	IX87_16025					
N0.HOG0002011	GO593_08070	IX87_16115					
N0.HOG0002012	GO593_08085	IX87_16130					
N0.HOG0002013	GO593_08090	IX87_16135					
N0.HOG0002014	GO593_08160	IX87_16205					
N0.HOG0002015	GO593_08205	IX87_16260					
N0.HOG0002016	GO593_08210	IX87_16265	phaF	mrpF	phaF	mrpF	""
N0.HOG0002017	GO593_08215	IX87_16270	phaE	phaE	phaE	phaE	""
N0.HOG0002018	GO593_08220	IX87_16275	phaD	AIL80107.1	phaD	phaD	""
N0.HOG0002019	GO593_08225	IX87_16280	phaC	mnhC1	phaC	mnhC1	""
N0.HOG0002020	GO593_08230	IX87_16285	phaAB	AIL80109.1	phaAB	phaAB	""
N0.HOG0002021	GO593_08235	IX87_16290					
N0.HOG0002021	GO593_08235	IX87_13745					
N0.HOG0002022	GO593_08240	IX87_16295					
N0.HOG0002022	GO593_13315	IX87_16295					
N0.HOG0002023	GO593_08275	IX87_16330					
N0.HOG0002024	GO593_08390	IX87_16445					
N0.HOG0002025	GO593_08425	IX87_16480					
N0.HOG0002026	GO593_08460	IX87_16515					
N0.HOG0002027	GO593_08480	IX87_16535					
N0.HOG0002028	GO593_08500	IX87_16555					
N0.HOG0002029	GO593_08515	IX87_16570					
N0.HOG0002030	GO593_08520	IX87_16575					
N0.HOG0002031	GO593_08535						
N0.HOG0002032	GO593_08540	IX87_16600					
N0.HOG0002033	GO593_08575	IX87_16635					
N0.HOG0002034	GO593_08610	IX87_16670					
N0.HOG0002035	GO593_08620	IX87_16680					
N0.HOG0002036	GO593_08685	IX87_16745					
N0.HOG0002037	GO593_08710	IX87_16770					
N0.HOG0002038	GO593_08730	IX87_16790					
N0.HOG0002039	GO593_08755	IX87_16845					
N0.HOG0002040	GO593_08825	IX87_19890					
N0.HOG0002041	GO593_08835						
N0.HOG0002042	GO593_08865	IX87_16910					
N0.HOG0002043	GO593_08870	IX87_16915					
N0.HOG0002044	GO593_08910	IX87_16955					
N0.HOG0002045	GO593_08915	IX87_16960					
N0.HOG0002046	GO593_08950	IX87_16995					
N0.HOG0002047	GO593_08995	IX87_17045					
N0.HOG0002048	GO593_09005	IX87_17055					
N0.HOG0002049	GO593_09050	IX87_17100					
N0.HOG0002050	GO593_09205	IX87_17275					
N0.HOG0002051	GO593_09235	IX87_17300					
N0.HOG0002052	GO593_09240	IX87_17305					
N0.HOG0002053	GO593_09260	IX87_17325					
N0.HOG0002054	GO593_09270	IX87_17335					
N0.HOG0002055	GO593_09280	IX87_17345					
N0.HOG0002056	GO593_09295	IX87_17360					
N0.HOG0002057	GO593_09330	IX87_17395					
N0.HOG0002058	GO593_09405	IX87_17470					
N0.HOG0002059	GO593_09500	IX87_17565					
N0.HOG0002060	GO593_09505	IX87_17570					
N0.HOG0002061	GO593_09540	IX87_17605					
N0.HOG0002062	GO593_09625	IX87_17690					
N0.HOG0002063	GO593_09630	IX87_17695					
N0.HOG0002064	GO593_09635	IX87_17700					
N0.HOG0002065	GO593_09650	IX87_17715					
N0.HOG0002066	GO593_09675	IX87_17740					
N0.HOG0002067	GO593_09685	IX87_17750					
N0.HOG0002068	GO593_09715	IX87_17780					
N0.HOG0002069	GO593_09730	IX87_17795					
N0.HOG0002070	GO593_09775	IX87_17840					
N0.HOG0002071	GO593_09805	IX87_17860					
N0.HOG0002072	GO593_09890	IX87_17970					
N0.HOG0002072	GO593_09890	IX87_17955					
N0.HOG0002073	GO593_09895	IX87_17975					
N0.HOG0002074	GO593_09940						
N0.HOG0002075	GO593_10040	IX87_18170					
N0.HOG0002076	GO593_10105	IX87_18235					
N0.HOG0002077	GO593_10120	IX87_18250					
N0.HOG0002078	GO593_10160	IX87_18290	coaX	AIL80483.1	coaX	coaX	""
N0.HOG0002079	GO593_10175	IX87_18315					
N0.HOG0002080	GO593_10180	IX87_18320					
N0.HOG0002081	GO593_10195	IX87_18335					
N0.HOG0002082	GO593_10215	IX87_18355					
N0.HOG0002083	GO593_10245	IX87_18385					
N0.HOG0002084	GO593_10250	IX87_18390					
N0.HOG0002085	GO593_10300	IX87_18440					
N0.HOG0002086	GO593_10365	IX87_18505	lolB	lolB	lolB	lolB	""
N0.HOG0002087	GO593_10370	IX87_18510					
N0.HOG0002088	GO593_10495	IX87_01855	hemJ	IX87_01855	hemJ	hemJ	""
N0.HOG0002089	GO593_10545	IX87_01790					
N0.HOG0002090	GO593_10570	IX87_01765					
N0.HOG0002091	GO593_10615	IX87_01720					
N0.HOG0002092	GO593_10625	IX87_01710					
N0.HOG0002093	GO593_10635	IX87_01700					
N0.HOG0002094	GO593_10660	IX87_01675					
N0.HOG0002095	GO593_10815	IX87_01090					
N0.HOG0002096	GO593_11000	IX87_00885					
N0.HOG0002097	GO593_11030	IX87_00855					
N0.HOG0002098	GO593_11040	IX87_00845					
N0.HOG0002099	GO593_11090	IX87_00795					
N0.HOG0002100	GO593_11095	IX87_00790					
N0.HOG0002101	GO593_11100	IX87_00785					
N0.HOG0002102	GO593_11115	IX87_00770					
N0.HOG0002103	GO593_11125	IX87_00760					
N0.HOG0002104	GO593_11130	IX87_00755					
N0.HOG0002105	GO593_11135	IX87_00750					
N0.HOG0002106	GO593_11140	IX87_00745					
N0.HOG0002107	GO593_11145	IX87_00740					
N0.HOG0002108	GO593_11150	IX87_00735					
N0.HOG0002109	GO593_11155	IX87_00730					
N0.HOG0002110	GO593_11265	IX87_00615					
N0.HOG0002111	GO593_11320	IX87_00565					
N0.HOG0002112	GO593_11370	IX87_00505					
N0.HOG0002113	GO593_11380	IX87_00495					
N0.HOG0002114	GO593_11410	IX87_00450					
N0.HOG0002115	GO593_11415	IX87_00445					
N0.HOG0002116	GO593_11420	IX87_00440					
N0.HOG0002117	GO593_11425	IX87_00430					
N0.HOG0002118	GO593_11430	IX87_00425					
N0.HOG0002119	GO593_11435	IX87_00420					
N0.HOG0002120	GO593_11445	IX87_00410					
N0.HOG0002121	GO593_11615	IX87_18600		AIL77108.1	GO593_11615	GO593_11615	""
N0.HOG0002121	GO593_11615	IX87_08440		AIL77108.1	GO593_11615	GO593_11615	""
N0.HOG0002121	GO593_11615	IX87_00220		AIL77108.1	GO593_11615	GO593_11615	""
N0.HOG0002122	GO593_11645	IX87_05015					
N0.HOG0002122	GO593_12685	IX87_05015					
N0.HOG0002123	GO593_11660	IX87_06025					
N0.HOG0002123	GO593_11660	IX87_08370					
N0.HOG0002124	GO593_12710	IX87_00135					
N0.HOG0002124	GO593_11665	IX87_00135					
N0.HOG0002125	GO593_11675	IX87_08355					
N0.HOG0002125	GO593_11675	IX87_06010					
N0.HOG0002126	GO593_11795	IX87_08260					
N0.HOG0002127	GO593_11835	IX87_19265					
N0.HOG0002127	GO593_16020	IX87_19265					
N0.HOG0002128	GO593_11940	IX87_05735					
N0.HOG0002129	GO593_11995	IX87_05680					
N0.HOG0002130	GO593_12035	IX87_05640					
N0.HOG0002131	GO593_12380	IX87_05400					
N0.HOG0002132	GO593_12425	IX87_05320					
N0.HOG0002133	GO593_12450	IX87_05295					
N0.HOG0002134	GO593_12470	IX87_05275					
N0.HOG0002135	GO593_12480	IX87_05265					
N0.HOG0002136	GO593_12485	IX87_05240					
N0.HOG0002137	GO593_12500	IX87_05225					
N0.HOG0002138	GO593_12515	IX87_05210					
N0.HOG0002139	GO593_12575	IX87_05150					
N0.HOG0002140	GO593_12905	IX87_04755					
N0.HOG0002141	GO593_12945	IX87_04715					
N0.HOG0002142	GO593_13020	IX87_04655					
N0.HOG0002143	GO593_13040	IX87_04635					
N0.HOG0002144	GO593_13045	IX87_04630					
N0.HOG0002145	GO593_13075	IX87_04600					
N0.HOG0002146	GO593_13085	IX87_04590					
N0.HOG0002147	GO593_13110	IX87_04525					
N0.HOG0002148	GO593_13200	IX87_04435					
N0.HOG0002149	GO593_13230	IX87_04410					
N0.HOG0002150	GO593_13235	IX87_04405					
N0.HOG0002151	GO593_13600	IX87_04340					
N0.HOG0002152	GO593_13605	IX87_04335					
N0.HOG0002153	GO593_13625	IX87_04315					
N0.HOG0002154	GO593_13640	IX87_04300					
N0.HOG0002155	GO593_13660	IX87_04275					
N0.HOG0002156	GO593_13695	IX87_04195					
N0.HOG0002157	GO593_13725	IX87_04130					
N0.HOG0002158	GO593_13745	IX87_04105					
N0.HOG0002159	GO593_13885	IX87_03960					
N0.HOG0002160	GO593_13965	IX87_03880					
N0.HOG0002161	GO593_14020	IX87_03820					
N0.HOG0002162	GO593_14030	IX87_03810					
N0.HOG0002163	GO593_14040	IX87_03800					
N0.HOG0002164	GO593_14155						
N0.HOG0002165	GO593_14270	IX87_03615					
N0.HOG0002166	GO593_14285	IX87_03600					
N0.HOG0002167	GO593_14315	IX87_03570					
N0.HOG0002168	GO593_14350	IX87_03535					
N0.HOG0002169	GO593_14450	IX87_03420					
N0.HOG0002170	GO593_14455	IX87_03415					
N0.HOG0002171	GO593_14465	IX87_03405					
N0.HOG0002172	GO593_14475	IX87_03395					
N0.HOG0002173	GO593_14485	IX87_03385					
N0.HOG0002174	GO593_14490	IX87_03380					
N0.HOG0002175	GO593_14600	IX87_03260					
N0.HOG0002176	GO593_14675	IX87_03170					
N0.HOG0002177	GO593_14680	IX87_03165					
N0.HOG0002178	GO593_14695	IX87_03150					
N0.HOG0002179	GO593_14700	IX87_03145					
N0.HOG0002180	GO593_14705	IX87_03140					
N0.HOG0002181	GO593_14720	IX87_03125					
N0.HOG0002182	GO593_14730	IX87_03115					
N0.HOG0002183	GO593_14735	IX87_03110					
N0.HOG0002184	GO593_14740	IX87_03105					
N0.HOG0002185	GO593_14745	IX87_03100					
N0.HOG0002186	GO593_14750	IX87_03095					
N0.HOG0002187	GO593_14755	IX87_03090					
N0.HOG0002188	GO593_14760	IX87_03085					
N0.HOG0002189	GO593_14765	IX87_03080					
N0.HOG0002190	GO593_14780	IX87_03065					
N0.HOG0002191	GO593_14785	IX87_03060					
N0.HOG0002192	GO593_14850	IX87_02985					
N0.HOG0002193	GO593_14865	IX87_02965					
N0.HOG0002194	GO593_14880	IX87_02950					
N0.HOG0002195	GO593_14960	IX87_02870					
N0.HOG0002196	GO593_14965	IX87_02865					
N0.HOG0002197	GO593_14980	IX87_02850					
N0.HOG0002198	GO593_15005	IX87_02825					
N0.HOG0002199	GO593_15010	IX87_02820					
N0.HOG0002200	GO593_15025	IX87_02805					
N0.HOG0002201	GO593_15040	IX87_02790					
N0.HOG0002202	GO593_15180	IX87_02665					
N0.HOG0002203	GO593_15190	IX87_02655					
N0.HOG0002204	GO593_15260	IX87_02570					
N0.HOG0002205	GO593_15300	IX87_02530					
N0.HOG0002206	GO593_15370	IX87_02460					
N0.HOG0002207	GO593_15380	IX87_02440					
N0.HOG0002208	GO593_15440	IX87_02380					
N0.HOG0002209	GO593_15445	IX87_02375					
N0.HOG0002210	GO593_15460	IX87_02360	spoOJ	parB	spoOJ	parB	""
N0.HOG0002211	GO593_15465	IX87_02355					
N0.HOG0002212	GO593_15470	IX87_02350					
N0.HOG0002213	GO593_15495	IX87_02325					
N0.HOG0002214	GO593_15540	IX87_02280					
N0.HOG0002215	GO593_15605	IX87_18830					
N0.HOG0002216	GO593_15620	IX87_18845					
N0.HOG0002217	GO593_15625	IX87_18850					
N0.HOG0002218	GO593_15630	IX87_18855					
N0.HOG0002219	GO593_15705	IX87_18930					
N0.HOG0002220	GO593_15725	IX87_18950					
N0.HOG0002221	GO593_15730	IX87_18955					
N0.HOG0002222	GO593_15775						
N0.HOG0002223	GO593_15800	IX87_19030					
N0.HOG0002224	GO593_15805	IX87_19035					
N0.HOG0002225	GO593_15880	IX87_19110					
N0.HOG0002226	GO593_15935	IX87_19170					
N0.HOG0002227	GO593_15960	IX87_19195					
N0.HOG0002228	GO593_15970	IX87_19205					
N0.HOG0002229	GO593_15980	IX87_19215					
N0.HOG0002230	GO593_15985	IX87_19220					
N0.HOG0002231	GO593_16010	IX87_19255					
N0.HOG0002232	GO593_16080	IX87_19375					
N0.HOG0002233	GO593_16095	IX87_19390					
N0.HOG0002234	GO593_16140	IX87_19435					
N0.HOG0002235	GO593_16145	IX87_19440					
N0.HOG0002236	GO593_16155	IX87_19450					
N0.HOG0002237	GO593_16170	IX87_19465					
N0.HOG0002238	GO593_16175	IX87_19470					
N0.HOG0002239	GO593_16185	IX87_19480					
N0.HOG0002240	GO593_16190	IX87_19485					
N0.HOG0002241	GO593_16195	IX87_19490					
N0.HOG0002242	GO593_16200	IX87_19495					
N0.HOG0002243	GO593_16210	IX87_19505					
N0.HOG0002244	GO593_16215	IX87_19510					
N0.HOG0002245	GO593_16305	IX87_19610					
N0.HOG0002246	GO593_16310	IX87_19615					
N0.HOG0002247	GO593_16325	IX87_19630					
N0.HOG0002248	GO593_16405	IX87_19710					
N0.HOG0002249	GO593_16440	IX87_19765					
N0.HOG0002250	GO593_16525	IX87_20155					
N0.HOG0002251	GO593_16615	IX87_20280					
N0.HOG0002252	GO593_16730	IX87_20335					
N0.HOG0002253	GO593_16790	IX87_20390					
N0.HOG0002254	GO593_16810	IX87_20410					
N0.HOG0002255	GO593_16840						
N0.HOG0002256	GO593_16945						
N0.HOG0002257	GO593_16975						
N0.HOG0002258	GO593_17000	IX87_20130					
N0.HOG0002259	GO593_17010	IX87_20565					
N0.HOG0002260	GO593_17015	IX87_20570					
N0.HOG0002260	GO593_17015	IX87_20530					
N0.HOG0002261	GO593_17025	IX87_20660					
N0.HOG0002262	GO593_17060	IX87_20695					
N0.HOG0002263	GO593_17065	IX87_20700					
N0.HOG0002264	GO593_17105						
N0.HOG0002265	GO593_17115	IX87_20435					
N0.HOG0002265	GO593_17115	IX87_20745					
N0.HOG0002266	GO593_17150	IX87_20440					
N0.HOG0002266	GO593_17150	IX87_20780					
N0.HOG0002267	GO593_17180	IX87_20815					
N0.HOG0002268	GO593_17185	IX87_20820					
N0.HOG0002269	GO593_17190	IX87_20825					
N0.HOG0002270	GO593_17205	IX87_20840					
N0.HOG0002271	GO593_17245	IX87_20880					
N0.HOG0002272	GO593_17250	IX87_20885					
N0.HOG0002273	GO593_17255	IX87_20890					
N0.HOG0002274	GO593_17270	IX87_20905					
N0.HOG0002275	GO593_17335	IX87_20970					
N0.HOG0002276	GO593_17340	IX87_20975					
N0.HOG0002277	GO593_17360	IX87_20995					
N0.HOG0002278	GO593_17440	IX87_21075					
N0.HOG0002279	GO593_17560	IX87_21210					
N0.HOG0002280	GO593_17605	IX87_21525					
N0.HOG0002281	GO593_17630	IX87_21560					
N0.HOG0002282	GO593_17635	IX87_21565					
N0.HOG0002283	GO593_17640	IX87_21570					
N0.HOG0002284	GO593_17710	IX87_21635					
N0.HOG0002285	GO593_17920	IX87_21885					
N0.HOG0002286	GO593_17975	IX87_06185					
N0.HOG0002287	GO593_17980	IX87_06190					
N0.HOG0002288	GO593_17995	IX87_06205					
N0.HOG0002289	GO593_18035	IX87_06250					
N0.HOG0002290	GO593_18040	IX87_06255					
N0.HOG0002291	GO593_18045	IX87_06260					
N0.HOG0002292	GO593_18055	IX87_06270					
N0.HOG0002293	GO593_18095	IX87_06310					
N0.HOG0002294	GO593_18110	IX87_06330					
N0.HOG0002295	GO593_18115						
N0.HOG0002296	GO593_18195	IX87_06435					
N0.HOG0002297	GO593_18220						
N0.HOG0002298	GO593_18245	IX87_06465					
N0.HOG0002299	GO593_18275	IX87_06495					
N0.HOG0002300	GO593_18345	IX87_06565					
N0.HOG0002301	GO593_18395	IX87_06615					
N0.HOG0002302	GO593_18430	IX87_06650		coq7	GO593_18430	coq7	""
N0.HOG0002303	GO593_18505	IX87_06735					
N0.HOG0002304	GO593_18510	IX87_06740					
N0.HOG0002305	GO593_18640	IX87_06870					
N0.HOG0002306	GO593_18735	IX87_06970					
N0.HOG0002307	GO593_18795						
N0.HOG0002308	GO593_18860	IX87_07035					
N0.HOG0002309	GO593_18865	IX87_07050					
N0.HOG0002310	GO593_18895	IX87_07065					
N0.HOG0002311	GO593_18900	IX87_07070					
N0.HOG0002312	GO593_18905	IX87_07075					
N0.HOG0002313	GO593_18920	IX87_07090					
N0.HOG0002314	GO593_18985						
N0.HOG0002386	GO593_00015	IX87_07160					
N0.HOG0002387	GO593_00025	IX87_07170					
N0.HOG0002388	GO593_00030	IX87_07175					
N0.HOG0002389	GO593_00040	IX87_07185					
N0.HOG0002390	GO593_00045	IX87_07190					
N0.HOG0002391	GO593_00050	IX87_07195					
N0.HOG0002392	GO593_00100	IX87_07320					
N0.HOG0002393	GO593_00140	IX87_07360		AIL78451.1	GO593_00140	GO593_00140	""
N0.HOG0002394	GO593_00145	IX87_07365					
N0.HOG0002395	GO593_00165	IX87_07385					
N0.HOG0002396	GO593_00170	IX87_07390					
N0.HOG0002397	GO593_00190	IX87_07410					
N0.HOG0002398	GO593_00205	IX87_07425					
N0.HOG0002399	GO593_00230	IX87_07450					
N0.HOG0002400	GO593_00255	IX87_07475					
N0.HOG0002401	GO593_00305	IX87_07525					
N0.HOG0002402	GO593_00310	IX87_07530					
N0.HOG0002403	GO593_00315	IX87_07535					
N0.HOG0002404	GO593_00430	IX87_07650					
N0.HOG0002405	GO593_00440	IX87_07660					
N0.HOG0002406	GO593_00625	IX87_00110					
N0.HOG0002406	GO593_00625	IX87_04965					
N0.HOG0002407	GO593_00755						
N0.HOG0002407	GO593_13365						
N0.HOG0002408	GO593_00765						
N0.HOG0002409	GO593_00780	IX87_05105					
N0.HOG0002409	GO593_00780	IX87_18560					
N0.HOG0002409	GO593_13300	IX87_05105					
N0.HOG0002409	GO593_13300	IX87_18560					
N0.HOG0002410	GO593_00820	IX87_07940					
N0.HOG0002411	GO593_00860	IX87_07980					
N0.HOG0002412	GO593_00915	IX87_08040					
N0.HOG0002413	GO593_00985	IX87_08110					
N0.HOG0002414	GO593_00990	IX87_08115					
N0.HOG0002415	GO593_01015	IX87_08140					
N0.HOG0002416	GO593_01025	IX87_08530					
N0.HOG0002417	GO593_01085	IX87_08600					
N0.HOG0002418	GO593_01095	IX87_08610					
N0.HOG0002419	GO593_01115	IX87_08630					
N0.HOG0002420	GO593_01125	IX87_08640					
N0.HOG0002421	GO593_01130	IX87_08645					
N0.HOG0002422	GO593_01170	IX87_08685					
N0.HOG0002423	GO593_01175	IX87_08690					
N0.HOG0002424	GO593_01255	IX87_08780					
N0.HOG0002425	GO593_01305	IX87_08830					
N0.HOG0002426	GO593_01310	IX87_08835					
N0.HOG0002427	GO593_01350						
N0.HOG0002428	GO593_01375	IX87_08900					
N0.HOG0002429	GO593_01385	IX87_08910					
N0.HOG0002430	GO593_01390	IX87_08915					
N0.HOG0002431	GO593_01395	IX87_08920					
N0.HOG0002432	GO593_01400	IX87_08925					
N0.HOG0002433	GO593_01440	IX87_08965					
N0.HOG0002434	GO593_01455	IX87_08980					
N0.HOG0002435	GO593_01480	IX87_09005					
N0.HOG0002436	GO593_01485	IX87_09010					
N0.HOG0002437	GO593_01505	IX87_09030					
N0.HOG0002438	GO593_01520	IX87_09040					
N0.HOG0002439	GO593_01545	IX87_09065					
N0.HOG0002440	GO593_01550	IX87_09070					
N0.HOG0002441	GO593_01570	IX87_09090					
N0.HOG0002442	GO593_01575	IX87_09095					
N0.HOG0002443	GO593_01580	IX87_09100					
N0.HOG0002444	GO593_01585	IX87_09105					
N0.HOG0002445	GO593_01590	IX87_09110					
N0.HOG0002446	GO593_01600	IX87_09120					
N0.HOG0002447	GO593_01625	IX87_09145					
N0.HOG0002448	GO593_01640	IX87_09160					
N0.HOG0002449	GO593_01645	IX87_09165					
N0.HOG0002450	GO593_01670	IX87_09200					
N0.HOG0002451	GO593_01675	IX87_09205					
N0.HOG0002452	GO593_01680	IX87_09210					
N0.HOG0002453	GO593_01695						
N0.HOG0002454	GO593_01710	IX87_09230					
N0.HOG0002455	GO593_01745	IX87_09260					
N0.HOG0002456	GO593_01840	IX87_09355					
N0.HOG0002457	GO593_01860	IX87_09375					
N0.HOG0002458	GO593_01865	IX87_09380					
N0.HOG0002459	GO593_01880	IX87_09395		AIL78836.1	GO593_01880	nadM	https://www.genome.jp/dbget-bin/www_bget?ko:K13522
N0.HOG0002460	GO593_01940	IX87_09460					
N0.HOG0002461	GO593_01955	IX87_09475					
N0.HOG0002462	GO593_01965	IX87_09485					
N0.HOG0002463	GO593_01970	IX87_09490					
N0.HOG0002464	GO593_01975	IX87_09495		IX87_09495	GO593_01975	GO593_01975	""
N0.HOG0002465	GO593_01980	IX87_09500					
N0.HOG0002466	GO593_01985	IX87_09505					
N0.HOG0002467	GO593_01990	IX87_09520					
N0.HOG0002468	GO593_02025	IX87_09555		IX87_09555	GO593_02025	lpxL	""
N0.HOG0002469	GO593_02055	IX87_09585					
N0.HOG0002470	GO593_02065	IX87_09595					
N0.HOG0002471	GO593_02085	IX87_09615					
N0.HOG0002472	GO593_02095	IX87_09625					
N0.HOG0002473	GO593_02125	IX87_09655					
N0.HOG0002474	GO593_02150	IX87_09670					
N0.HOG0002475	GO593_02240	IX87_09795					
N0.HOG0002476	GO593_02280	IX87_09835					
N0.HOG0002477	GO593_02285	IX87_09840					
N0.HOG0002478	GO593_02320	IX87_09875					
N0.HOG0002479	GO593_02325	IX87_09880					
N0.HOG0002480	GO593_02330	IX87_09885					
N0.HOG0002481	GO593_02350	IX87_09905					
N0.HOG0002482	GO593_02375	IX87_09935					
N0.HOG0002483	GO593_02385	IX87_09945					
N0.HOG0002484	GO593_02390	IX87_09950					
N0.HOG0002485	GO593_02415	IX87_09975					
N0.HOG0002486	GO593_02420	IX87_09980					
N0.HOG0002487	GO593_02455	IX87_10015					
N0.HOG0002488	GO593_02460	IX87_10020					
N0.HOG0002489	GO593_02465	IX87_10025					
N0.HOG0002490	GO593_02470	IX87_10045					
N0.HOG0002491	GO593_02595	IX87_10170					
N0.HOG0002492	GO593_02600	IX87_10175					
N0.HOG0002493	GO593_02610	IX87_10185					
N0.HOG0002494	GO593_02635	IX87_10210					
N0.HOG0002495	GO593_02665	IX87_10245					
N0.HOG0002496	GO593_02670	IX87_10250					
N0.HOG0002497	GO593_02695	IX87_10275					
N0.HOG0002498	GO593_02700	IX87_10280					
N0.HOG0002499	GO593_02705	IX87_10285					
N0.HOG0002500	GO593_02710	IX87_10290					
N0.HOG0002501	GO593_02725	IX87_10305					
N0.HOG0002502	GO593_02730						
N0.HOG0002503	GO593_02735	IX87_10315					
N0.HOG0002504	GO593_02770	IX87_10345					
N0.HOG0002505	GO593_02790	IX87_10370					
N0.HOG0002506	GO593_02880	IX87_10725					
N0.HOG0002507	GO593_02885	IX87_10730					
N0.HOG0002508	GO593_02935	IX87_10780					
N0.HOG0002509	GO593_02945	IX87_10790					
N0.HOG0002510	GO593_02955	IX87_10820					
N0.HOG0002511	GO593_02975	IX87_10840					
N0.HOG0002512	GO593_02980	IX87_10845					
N0.HOG0002513	GO593_02995	IX87_10860					
N0.HOG0002514	GO593_03005	IX87_10870					
N0.HOG0002515	GO593_03040	IX87_10905					
N0.HOG0002516	GO593_03065	IX87_10930					
N0.HOG0002517	GO593_03095	IX87_10960					
N0.HOG0002518	GO593_03100	IX87_10965					
N0.HOG0002519	GO593_03130	IX87_10995					
N0.HOG0002520	GO593_03150	IX87_11015					
N0.HOG0002521	GO593_03165	IX87_11030					
N0.HOG0002522	GO593_03215	IX87_11085					
N0.HOG0002523	GO593_03235	IX87_11105					
N0.HOG0002524	GO593_03280	IX87_11150					
N0.HOG0002525	GO593_03310	IX87_11195					
N0.HOG0002526	GO593_03325	IX87_11210					
N0.HOG0002527	GO593_03355	IX87_11240					
N0.HOG0002528	GO593_03370	IX87_11255					
N0.HOG0002529	GO593_03400	IX87_11285					
N0.HOG0002530	GO593_03425	IX87_11310					
N0.HOG0002531	GO593_03455	IX87_11330					
N0.HOG0002532	GO593_03460	IX87_11335					
N0.HOG0002533	GO593_03465	IX87_11340					
N0.HOG0002534	GO593_03475	IX87_11350					
N0.HOG0002535	GO593_03490	IX87_11365					
N0.HOG0002536	GO593_03505	IX87_11400					
N0.HOG0002537	GO593_03515	IX87_11410					
N0.HOG0002538	GO593_03525	IX87_11420					
N0.HOG0002539	GO593_03530	IX87_11425		gtrOC1	GO593_03530	gtrOC1	""
N0.HOG0002540	GO593_03545	IX87_11440					
N0.HOG0002541	GO593_03565	IX87_11490					
N0.HOG0002542	GO593_03570	IX87_11495					
N0.HOG0002543	GO593_03625	IX87_11550					
N0.HOG0002544	GO593_03635	IX87_11560					
N0.HOG0002545	GO593_03655	IX87_11580					
N0.HOG0002546	GO593_03665	IX87_11590					
N0.HOG0002547	GO593_03675	IX87_11600					
N0.HOG0002548	GO593_03740	IX87_11665					
N0.HOG0002549	GO593_03750	IX87_11675					
N0.HOG0002550	GO593_03790	IX87_11715					
N0.HOG0002551	GO593_03835	IX87_11760					
N0.HOG0002552	GO593_03840	IX87_11765					
